productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000CROPFW,"Bear Naked All-Natural Granola, Apple Cinnamon, 12-Ounce Bags (Pack of 6)",A2X47SQMXZLVPS,0/0,5,1355097600,"The company is so stupid they quit making this flavor, it was because they are so dumb they had it listed wrong so the places could not get it so they think it did not sell, it was the only good one they make but the company is such a poor ran outfit you cant tell them anything that they will listen to. I would buy a truck load of these if they would make em again but they wont and if I had won that big power ball I would buy that company out and fire the idiots that work there.",grocery gourmet food,breakfast foods,cereals
B0006GJZRM,Beard & Moustache,A1HL8HZDWCKLNA,0/0,5,1352332800,"This beard and moustache was just what we needed. My wife dressed as a crab fisherman (Deadliest Catch) for Halloween, and between this and a wool hat you couldn't tell it was her.",toys games,novelty gag toys,gag toys practical jokes
B000BOKAL4,BearView Infant Mirror,A1A15MEVDOTKVK,0/0,5,1359072000,"Great Product!! very useful, good quality, i love it, the price it is ok, and the size two. I will buy it again!!",baby products,car seats accessories,accessories
B0002CA49S,"BeasyTrans Easy Transfer Systems BeasyGlyder 32"" Transfer Board",A3QNP72FMU5NPH,0/0,5,1359763200,"excellent product, just need to be sure that you transfer at the same height from point A to point B.",health personal care,medical supplies equipment,beds accessories
B0009N103E,Beautiful By Estee Lauder For Women. Eau De Parfum Spray,A1KD1B1LE078GI,0/0,5,1356480000,"I choose this rating because is the larger one, but I will added one more star when I walked it leave the sense in the air,",beauty,fragrance,women s
B000HZPFG2,Beautiful By Estee Lauder For Women. Eau De Parfum Spray,A27RGFA8D0JM21,0/0,3,1356480000,"I purchased this for Christmas and received Beautiful Love by Estee Lauder instead of the original Beautiful. The sents were different and there was no mention of the word ""Love"" in the offer. I thought I was purchasing the original perfume and felt like I was baited and switched. I expect honestly in advertising from Amazon and did not receive it with this product.",beauty,fragrance,women s
B000GPS58S,Beautiful By Estee Lauder For Women. Eau De Parfum Spray,A2KIA7JQRIDW94,0/0,3,1356566400,Item was ok...pricey but was surprised at how small the bottle was. My mom loves this fragrance and she was happy,beauty,fragrance,women s
B000BR7OMO,Beautiful By Estee Lauder For Women. Eau De Parfum Spray,A2KIA7JQRIDW94,0/0,3,1356566400,Item was ok...pricey but was surprised at how small the bottle was. My mom loves this fragrance and she was happy,beauty,fragrance,women s
B000KWDFHI,Beauty Drops Vitamin E Facial Moisturizer Cream 2800 IU 2 oz,A3EM32S9AYBZVA,0/0,4,1353801600,I didn't give it 5 stars because it has a tad bit of a greasy feel to it...making it take longer to &#34;dry&#34; on my face before I can put my makeup on. I feel this moisturizer protects my face from my foundation sitting in my pores....I have had less breakouts. I do recommend.,beauty,skin care,face
B000I5MJ8S,Beautyblender and Blendercleanser Combo,A2ERHDFOHXQ2R4,0/0,5,1358467200,"I had avoided liquid foundation as an adult because of horrible memories from high school of looking spackled instead of dewy. But after a makeup consultation at Sephora, I ended up purchasing Make Up Forever water-based foundation, which matches my skin perfectly and goes on extremely light (it also smells faintly of rosewater, making it extra lovely!).Next I needed a makeup sponge, and was loathe to buy those little white round or square ones -- I hate the way they become so discolored from use and everything about them just feels &#34;not fresh&#34; to me. When I saw these, with their nice egg shape and hot pink color, I thought I'd give them a shot, and they are wonderful.The cleanser is amazing, and gets the foundation right out, so the sponge stays a nice bright pink and never feels dirty. And the sponges themselves are fantastic. I use one wet for overall coverage, and then use the dry one to dab a bit extra under my eyes or anywhere else that needs a bit more attention. The end result is great. They're totally worth the money, and the little plastic container they come in makes it easy to pack for travel as well.",beauty,tools accessories,makeup brushes tools
B000I5MJ8S,Beautyblender and Blendercleanser Combo,AP7H20Y5Q1D3V,0/0,5,1359849600,I've bought this product for over a year it does what I need it to do it always gives me a flawless look. I will continue to buy this product unless something better comes out :) otherwise I'm sticking to the beauty blender,beauty,tools accessories,makeup brushes tools
B000MIR7TM,BeautyBlender Sponge,A2R42B8ELM50JK,01-Jan,5,1344902400,"OK, that's a little dramatic but I'm seriously thinking about ordering one for all of my friends so I can spread the joy. For years I used a brush to apply my foundation (Make Up For Ever HD) and that worked well until I started using Atralin (Retin A). All the lovely (read excruciatingly annoying) flaking that comes with Retin A made using a brush impossible because it encouraged more flaking. So I switched to a powered foundation (still Make Up For Ever HD) and applied it with a stippling brush. That worked well but I craved more coverage. More research ensued and I found this amazing product.My new and highly rewarding foundation routine",beauty,tools accessories,makeup brushes tools
B000MIR7TM,BeautyBlender Sponge,A2HIUQZDM4R2GS,0/0,5,1349913600,"best sponge blender I tried love it, is really soft and blend the foundation really well and the price was a very good price compare to other websites",beauty,tools accessories,makeup brushes tools
B000MIR7TM,BeautyBlender Sponge,A37NGUWK5Q0UFX,0/0,5,1355702400,Don't believe the hype!!!! This is the &#34;original&#34; so don't settle for the others. You won't get the same results. Great price by the way!,beauty,tools accessories,makeup brushes tools
B000MIR7TM,BeautyBlender Sponge,A35F8W9RNPA1T,0/0,5,1357344000,"I've used make up sponges for years, but the last few years they all tend to have a rubbery finish that just smears the makeup around. I've had to cut off the outside to get to the spongey part of them at times. I did not know if I'd like these, but was getting desperate. Every time I find a type of sponge that I like, then they discontinued it.These sponges are great. I read a review on them that suggested putting the makeup on my face w/ my fingers first, then using these to &#34;finish&#34; it. I did not really want to go there, but decided to give it a shot. It worked great and I continue to apply it in this way.I use face wash to clean these - the foaming face wash works best - and I wash them out about every 4-5 uses (I work my way around the sponge each time)..I am very pleased with this purchase!",beauty,tools accessories,makeup brushes tools
B000MIR7TM,BeautyBlender Sponge,AMLAM3LJJ31MH,0/0,5,1359936000,I absolutely LOVE this sponge! I have used different applicators in the past and this is far the best. Saturate with water and wring out apply LIQUID foundation and apply. Foundation goes on nicely...does not settle in the creases. Leaves a nice even coverage!,beauty,tools accessories,makeup brushes tools
B000EY1NTO,"Beaver Brand Coney Island Hot Dog Mustard, 12.5-Ounce Squeezable Bottles (Pack of 6)",A378MJNP6LOIMY,0/0,5,1354492800,Love this mustard. Very unusual and unique but flavorful and fabulous on hot dogs. All of our friends just raved about it.,grocery gourmet food,pantry staples,condiments
B0002QWX70,Beaver dog toy,A3FPDPNAPDPMW5,0/0,3,1357862400,"I gave this to our Australian Shepherd, Emma for Christmas 2012. She loves it but quickly tore it apart, pulled out the squeaker holder and tore that apart, too. I have 3 more squeakers but will have to figure out another way for her to play with them. She still plays with both pieces though. I had hoped that with the Kong brand it would have held up better.",pet supplies,dogs,toys
B000P3H8GQ,Bebe Au Lait Nursing Cover,A3KOMJTEOV7AY9,0/0,5,1350345600,I love this cover. It is the perfect weight and thickness. I would recommend this to any of my friends.,baby products,feeding,breastfeeding
B000EOR99C,"Bed Wedge - Foam Wedge Bed Pillow 7.5""x 26"" x 25"". Comes w/ white pillow cover",A1D80POB9GUHKF,0/2,1,1352505600,I ordered this bed pillow wedge for my husbnd. So far it works well keeping him elevated. He sleeps on his side and with a pillow under his head he is comfortable. I tried the more expensive pillow wedges but this was by far the best for the money.,health personal care,medical supplies equipment,beds accessories
B0002DL9XM,Bed Wedge From Your Authorized Core Distributor. We Guarantee Your Satisfaction on Every Core Product!,A347LSNPMY8P32,0/0,4,1358380800,"The wedge pillow met all the expectations that was promised. It helped relieve my GERD almost overnight. The only negative for me was this pillow was a little to long, but it still works great and I use it everyday.",health personal care,medical supplies equipment,beds accessories
B000H3FKPA,"Bed Wedge-Foam Wedge Pillow. Good for Acid Reflux, Snoring.",A22BGI38W7Q9X9,05-May,3,1350691200,"This is a revised review. Changed from 4 stars to 3 stars after using it for a while.This review is for the 12"" BED WEDGE Pillow by DMI (Duro-Med Industries), distributed by Briggs Medical. I've posted photos with additional details.I purchased this pillow for my husband's regular use and my occasional use. My husband uses it for two reasons:1. To reduce congestion my husband experiences in his nose, throat, and chest during sleep.2. To be able to see the television better while lying in bed.It allows you to elivate your head so you can see the television while lying in bed (we still have to add one or two regular bed pillows for comfort), which is better than piling up 4 or 5 pillows as we've done for years. And (more importantly) my husband's sinuses don't drain into the back of his throat and make him choke & gurgle and snore while sleeping. But we have a few other comments.THIS IS AN ADDED COMMENT, ENTERED ON 11-16-12, AFTER I FIRST CREATED THIS REVIEW ON 10-20-12:At first my husband told me he was very happy with this pillow, after he used it for a few days, but now that he's had it for about 4 weeks he rarely uses it. He now says it makes him feel like he's sliding down onto his elbows and it puts pressure on his elbows and butt. Another reviewer said the same thing. I honestly really do not understand how this could be, because he has been piling up pillows to produce the same reclining position for years. The only thing I can think is that the firmness of the pillow is the problem - instead of your body sinking in and getting comfortable, you slide down it like a, well, like a slide, because it's so firm. This is why I changed the star rating today from 4 to 3, because my husband now doesn't like to use it to sleep. He only uses it once in a while to watch TV while lying down. Not worth the money I spent. I think they really need to make these pillows softer. All of the other information in my review, below, still stands as true.OKAY, BUT COULD USE SLIGHT IMPROVEMENTS:My husband and I both feel this pillow is a bit too firm, but we also realize if it were softer then it wouldn't do as good a job of lifting his head - his head and shoulders would instead sink down. So, we feel the firmness is needed, just not as firm as it is now. To make it more comfortable against his body he places a layer of soft pillows on top of the wedge. Suggestion to manufacturer",health personal care,medical supplies equipment,beds accessories
